,bid,ask,last,openinterest,type,expiration,strike,underlying,underlying_last,quotedate,implied_vol,delta,gamma,vega,theta,rho,ticker,event_date,day_to_event
2015-12-16,,40.0,40.0,18131.0,call,2016-01-21,5200,AS51,5028.447,2015-12-16,0.16946722416116936,0.255200788656714,0.0011978065835841446,5.0623224200991555,-1.09292256762127,1.2262326313497407,AS51 01-21-16 C5200 Index,2015-12-16,0
2015-12-17,,63.0,58.0,21777.0,call,2016-01-21,5200,AS51,5102.008,2015-12-17,0.16445288970841168,0.34313167467648087,0.0014113665888063338,5.793470391181671,-1.22639573456131,1.6230991568177557,AS51 01-21-16 C5200 Index,2015-12-16,-1
2015-12-18,,65.0,60.3,21885.0,call,2016-01-21,5200,AS51,5106.659000000001,2015-12-18,0.16781050918822846,0.35121549465778373,0.001414174055567463,5.764767419698721,-1.2846095758292702,1.6145228512039234,AS51 01-21-16 C5200 Index,2015-12-16,-2
2015-12-21,35.0,100.0,56.1,22496.0,call,2016-01-21,5200,AS51,5109.049,2015-12-21,0.16583211207506535,0.34720625622904877,0.0014921120505802415,5.485535565349899,-1.3308832407370408,1.4589481386740752,AS51 01-21-16 C5200 Index,2015-12-16,-5
2015-12-22,,75.0,57.0,23340.0,call,2016-01-21,5200,AS51,5116.691,2015-12-22,0.16502496947975356,0.3560533448814208,0.0015358312395780615,5.453809064425367,-1.3600315505062375,1.4505328317325987,AS51 01-21-16 C5200 Index,2015-12-16,-6
2015-12-23,,65.0,61.9,25086.0,call,2016-01-21,5200,AS51,5141.779,2015-12-23,0.15942965882624768,0.3896088378438319,0.001655756682299735,5.544949293033538,-1.3702885214254397,1.5424683199604057,AS51 01-21-16 C5200 Index,2015-12-16,-7
2015-12-24,83.0,90.0,85.2,25357.0,call,2016-01-21,5200,AS51,5207.649,2015-12-24,0.15141867988762978,0.5005493097154927,0.0018203295522655953,5.7342688596735005,-1.3500128076488733,1.9342899490777021,AS51 01-21-16 C5200 Index,2015-12-16,-8
2015-12-29,132.0,150.0,138.7,24859.0,call,2016-01-21,5200,AS51,5267.344,2015-12-29,0.2048015832887322,0.5940357332431503,0.0014265549419893218,5.107873679578315,-2.0317359119337355,1.8842926786720526,AS51 01-21-16 C5200 Index,2015-12-16,-13
2015-12-30,,172.0,164.3,24401.0,call,2016-01-21,5200,AS51,5319.941999999999,2015-12-30,0.1926597369923719,0.6792353922008996,0.0014153183188703078,4.651453698993987,-1.7565727889973821,2.078965578050214,AS51 01-21-16 C5200 Index,2015-12-16,-14
2015-12-31,139.0,181.0,140.8,24378.0,call,2016-01-21,5200,AS51,5295.859,2015-12-31,0.18048427318170376,0.6563099909847054,0.0015976035967535964,4.652727869675408,-1.7307705814081402,1.9187240718759375,AS51 01-21-16 C5200 Index,2015-12-16,-15
2016-01-04,45.0,145.0,137.2,24381.0,call,2016-01-21,5200,AS51,5270.475,2016-01-04,0.2271428616395716,0.6063010648308012,0.001484530979146642,4.3625852831681255,-2.667165784889556,1.4244111857339723,AS51 01-21-16 C5200 Index,2015-12-16,-19
2016-01-05,,120.0,73.4,22806.0,call,2016-01-21,5200,AS51,5184.434,2016-01-05,0.19361403053218898,0.4658367809281218,0.0018879493336864115,4.3068225609662845,-2.420337713247955,1.0264986500796962,AS51 01-21-16 C5200 Index,2015-12-16,-20
2016-01-06,30.0,46.0,39.7,22472.0,call,2016-01-21,5200,AS51,5123.134,2016-01-06,0.17692874896597555,0.33342418213202807,0.0019767439764825923,3.772407990964873,-2.0942230807762052,0.6856753824258023,AS51 01-21-16 C5200 Index,2015-12-16,-21
2016-01-07,13.0,,16.8,22456.0,call,2016-01-21,5200,AS51,5010.34,2016-01-07,0.19745336826171575,0.16605016649265675,0.0012856625526140246,2.4443371483134295,-1.660235598238807,0.31266709798869713,AS51 01-21-16 C5200 Index,2015-12-16,-22
2016-01-08,7.0,43.0,10.9,21784.0,call,2016-01-21,5200,AS51,4990.839,2016-01-08,0.19035248474782565,0.12443566855537108,0.0011439792238954367,1.931853973531938,-1.3670453108549099,0.21730956271298227,AS51 01-21-16 C5200 Index,2015-12-16,-23
2016-01-11,,30.0,6.3,21658.0,call,2016-01-21,5200,AS51,4932.237,2016-01-11,0.22477865651111073,0.07733629255806061,0.0007893787711827544,1.1825935963285432,-1.3000682443892293,0.10277833523224417,AS51 01-21-16 C5200 Index,2015-12-16,-26
2016-01-12,,5.0,5.0,21229.0,call,2016-01-21,5200,AS51,4925.1320000000005,2016-01-12,0.22915520166468278,0.0654384455339079,0.0007190080653042216,0.9854824083260222,-1.2300802594314393,0.07823662573051399,AS51 01-21-16 C5200 Index,2015-12-16,-27
2016-01-13,5.0,10.0,5.8,21129.0,call,2016-01-21,5200,AS51,4987.44,2016-01-13,0.20565583095294013,0.08442660960109055,0.001019307920733788,1.1428754853894108,-1.4369910637586987,0.09101866296742209,AS51 01-21-16 C5200 Index,2015-12-16,-28
2016-01-14,,4.0,3.9,21194.0,call,2016-01-21,5200,AS51,4909.383,2016-01-14,0.2572246378448663,0.053492694954230396,0.000622155478528538,0.7397253441799222,-1.3391381797073885,0.04961679152403813,AS51 01-21-16 C5200 Index,2015-12-16,-29
2016-01-15,1.0,4.0,1.2,21334.0,call,2016-01-21,5200,AS51,4892.8009999999995,2016-01-15,0.23590918756015813,0.02203707211989265,0.0003551194665181715,0.32968017000299576,-0.6399403232618637,0.017527069891279345,AS51 01-21-16 C5200 Index,2015-12-16,-30
2016-01-18,1.0,1.0,1.0,21320.0,call,2016-01-21,5200,AS51,4858.702,2016-01-18,0.3550157334845757,0.017850188924297072,0.0002810540408962713,0.1936004448402926,-1.1389377624865409,0.007046198517276162,AS51 01-21-16 C5200 Index,2015-12-16,-33
2016-01-19,,,0.8,21245.0,call,2016-01-21,5200,AS51,4903.069,2016-01-19,0.3718019808475548,0.016660831638059682,0.00030707772908994743,0.15039491782947323,-1.391735186505929,0.004432285321577514,AS51 01-21-16 C5200 Index,2015-12-16,-34
2016-01-20,,,0.1,21245.0,call,2016-01-21,5200,AS51,4841.526,2016-01-20,0.48907493733407376,0.002714295127306055,6.744752709257024e-05,0.02118425090969886,-0.517039414548049,0.00035729672412398826,AS51 01-21-16 C5200 Index,2015-12-16,-35
2015-11-24,13.0,15.0,13.5,0.0,put,2016-02-18,4400,AS51,5226.389,2015-11-24,0.220959291146576,-0.054445452616700384,0.0001964297909708685,2.793371330633391,-0.3796412946068615,-0.7022621331619504,AS51 02-18-16 P4400 Index,2015-12-16,22
2015-11-25,14.0,16.0,14.6,30.0,put,2016-02-18,4400,AS51,5193.681,2015-11-25,0.2196870817029469,-0.05912559908592438,0.0002133891717294621,2.9447843849205815,-0.40298382544332284,-0.7491166452006998,AS51 02-18-16 P4400 Index,2015-12-16,21
2015-11-26,10.0,16.0,12.6,34.0,put,2016-02-18,4400,AS51,5210.697,2015-11-26,0.21733035865036845,-0.05277546878024768,0.00019775627533894955,2.685522106478257,-0.36752286605729634,-0.6618670152091428,AS51 02-18-16 P4400 Index,2015-12-16,20
2015-11-27,13.0,15.0,14.4,34.0,put,2016-02-18,4400,AS51,5202.584,2015-11-27,0.2235842557939888,-0.05805937369069396,0.00020882738277877368,2.8737705762512697,-0.40913361955146327,-0.7196185697232251,AS51 02-18-16 P4400 Index,2015-12-16,19
2015-11-30,12.0,16.0,13.6,34.0,put,2016-02-18,4400,AS51,5166.518,2015-11-30,0.2176791454014736,-0.05790617732145099,0.00021956377059737837,2.7962147369536767,-0.4023119213127291,-0.6855305368602046,AS51 02-18-16 P4400 Index,2015-12-16,16
2015-12-01,8.0,12.0,10.4,34.0,put,2016-02-18,4400,AS51,5266.139,2015-12-01,0.226427375142779,-0.043948101388232394,0.000167325889409004,2.274107221449477,-0.3428372056356336,-0.5234276176719304,AS51 02-18-16 P4400 Index,2015-12-16,15
2015-12-02,7.0,11.0,8.7,34.0,put,2016-02-18,4400,AS51,5258.339,2015-12-02,0.21856747340001476,-0.03915327135083237,0.0001591126821233298,2.05489307793124,-0.30300010542260675,-0.4585570287750638,AS51 02-18-16 P4400 Index,2015-12-16,14
2015-12-03,10.0,14.0,11.5,37.0,put,2016-02-18,4400,AS51,5227.717000000001,2015-12-03,0.22659052501741753,-0.048748661114784805,0.00018541264926523555,2.4221615413715947,-0.3750380879837896,-0.5618768148396974,AS51 02-18-16 P4400 Index,2015-12-16,13
2015-12-04,14.0,16.0,15.0,37.0,put,2016-02-18,4400,AS51,5151.607,2015-12-04,0.2254468604250438,-0.06257247673071648,0.00023179002293891683,2.887653684968036,-0.45186504528773036,-0.7024249176474114,AS51 02-18-16 P4400 Index,2015-12-16,12
2015-12-07,11.0,16.0,13.9,37.0,put,2016-02-18,4400,AS51,5155.697,2015-12-07,0.22721202955829398,-0.0592580173259871,0.00022474073455682698,2.7146752574540707,-0.44482238142103625,-0.6388327643070799,AS51 02-18-16 P4400 Index,2015-12-16,9
2015-12-08,14.0,19.0,16.1,37.0,put,2016-02-18,4400,AS51,5108.605,2015-12-08,0.22605109048600797,-0.06836628266590133,0.00025654235006749524,2.9854510542354564,-0.494197794980739,-0.7207029043563685,AS51 02-18-16 P4400 Index,2015-12-16,8
2015-12-09,15.0,20.0,17.9,37.0,put,2016-02-18,4400,AS51,5080.4529999999995,2015-12-09,0.22700552478214717,-0.07528538244131724,0.00027852064012728287,3.1744184302632816,-0.5354312553098446,-0.7788288532243772,AS51 02-18-16 P4400 Index,2015-12-16,7
2015-12-10,21.0,24.0,22.7,125.0,put,2016-02-18,4400,AS51,5037.717000000001,2015-12-10,0.23241171625212054,-0.09115178466489943,0.00031900374639544333,3.6084983447006636,-0.6325495940315977,-0.9241858263854582,AS51 02-18-16 P4400 Index,2015-12-16,6
2015-12-11,20.0,23.0,23.0,128.0,put,2016-02-18,4400,AS51,5029.45,2015-12-11,0.23290681782677533,-0.09268391372816422,0.0003251451417342862,3.621234816171121,-0.6451849514761938,-0.9246928378933688,AS51 02-18-16 P4400 Index,2015-12-16,5
2015-12-14,34.0,39.0,36.3,211.0,put,2016-02-18,4400,AS51,4928.598,2015-12-14,0.24323361676301763,-0.134456586764907,0.0004236547936921436,4.526198396877082,-0.8822207549818365,-1.2639134976624364,AS51 02-18-16 P4400 Index,2015-12-16,2
2015-12-15,28.0,43.0,39.4,520.0,put,2016-02-18,4400,AS51,4909.555,2015-12-15,0.24619558639592581,-0.1435251772402939,0.00044261718605194996,4.677494518693067,-0.9370302518837683,-1.3250112013832367,AS51 02-18-16 P4400 Index,2015-12-16,1
2015-12-16,22.0,28.0,25.8,770.0,put,2016-02-18,4400,AS51,5028.447,2015-12-16,0.24988587443366614,-0.09911180596637077,0.0003306739840447585,3.6635033958662486,-0.7515134428568122,-0.9191074426322046,AS51 02-18-16 P4400 Index,2015-12-16,0
2015-12-17,14.0,17.0,15.4,870.0,put,2016-02-18,4400,AS51,5102.008,2015-12-17,0.2383372010471218,-0.06673551793375947,0.00025570961060323097,2.7382231713003495,-0.5428673696260682,-0.6142675129336331,AS51 02-18-16 P4400 Index,2015-12-16,-1
2015-12-18,13.0,16.0,14.9,955.0,put,2016-02-18,4400,AS51,5106.659000000001,2015-12-18,0.2396231410866119,-0.06499752727449606,0.00025097305174307167,2.663964238773803,-0.5390896570547198,-0.589119256803045,AS51 02-18-16 P4400 Index,2015-12-16,-2
2015-12-21,12.0,15.0,14.5,777.0,put,2016-02-18,4400,AS51,5109.049,2015-12-21,0.24496440138252737,-0.06364808748489474,0.00024750311651073714,2.558131888860659,-0.5548651264276655,-0.5490737168569928,AS51 02-18-16 P4400 Index,2015-12-16,-5
2015-12-22,10.0,13.0,11.0,777.0,put,2016-02-18,4400,AS51,5116.691,2015-12-22,0.23422932473700278,-0.05266215853343756,0.00022464156796208972,2.1889956481792763,-0.46178009243254153,-0.4456560978438237,AS51 02-18-16 P4400 Index,2015-12-16,-6
2015-12-23,7.0,11.0,8.9,777.0,put,2016-02-18,4400,AS51,5141.779,2015-12-23,0.23202305285560082,-0.04442625452337851,0.0001987150713387303,1.9035783085466087,-0.4042171434395117,-0.3706249042670376,AS51 02-18-16 P4400 Index,2015-12-16,-7
2015-12-24,5.0,8.0,7.2,777.0,put,2016-02-18,4400,AS51,5207.649,2015-12-24,0.23952290988388858,-0.03582526469235984,0.00016100247929461755,1.6045682518766728,-0.3568636427823161,-0.29728390727656356,AS51 02-18-16 P4400 Index,2015-12-16,-8
2015-12-29,3.0,8.0,4.4,777.0,put,2016-02-18,4400,AS51,5267.344,2015-12-29,0.24346757927013993,-0.023687209900611322,0.00011640507768467599,1.0986863749644258,-0.27143894297444704,-0.18048226932282205,AS51 02-18-16 P4400 Index,2015-12-16,-13
2015-12-30,4.0,5.0,4.1,702.0,put,2016-02-18,4400,AS51,5319.941999999999,2015-12-30,0.2544138267305002,-0.021386412980477117,0.00010220209749307959,1.008071772782734,-0.26484287160036724,-0.16147188581395264,AS51 02-18-16 P4400 Index,2015-12-16,-14
2015-12-31,2.0,6.0,4.8,702.0,put,2016-02-18,4400,AS51,5295.859,2015-12-31,0.2584788314735657,-0.024548251307668356,0.0001146488811648792,1.1157601479669743,-0.3038507920565506,-0.18096985762950368,AS51 02-18-16 P4400 Index,2015-12-16,-15
2016-01-04,,5.0,4.1,699.0,put,2016-02-18,4400,AS51,5270.475,2016-01-04,0.2574627528094393,-0.02238225871939707,0.00011167358927539054,0.9846549034343379,-0.2903711665870947,-0.1504912623584971,AS51 02-18-16 P4400 Index,2015-12-16,-19
2016-01-05,,8.0,6.7,709.0,put,2016-02-18,4400,AS51,5184.434,2016-01-05,0.2619618289217716,-0.03474457861849492,0.0001627267247321793,1.3812090312362113,-0.42441396521832636,-0.22522090101472647,AS51 02-18-16 P4400 Index,2015-12-16,-20
2016-01-06,7.0,10.0,8.6,721.0,put,2016-02-18,4400,AS51,5123.134,2016-01-06,0.26171981541130096,-0.04407546967907901,0.00020233844858699376,1.6374273605445335,-0.5149110238859735,-0.2761478110408473,AS51 02-18-16 P4400 Index,2015-12-16,-21
2016-01-07,7.0,20.0,17.0,747.0,put,2016-02-18,4400,AS51,5010.34,2016-01-07,0.2729708021919262,-0.07813193923278401,0.00031436624220126664,2.478808185507157,-0.8342055629419363,-0.4700174897932783,AS51 02-18-16 P4400 Index,2015-12-16,-22
2016-01-08,16.0,28.0,23.1,837.0,put,2016-02-18,4400,AS51,4990.839,2016-01-08,0.29300151853445294,-0.09618916729125018,0.00034756707617205045,2.8493553479850253,-1.0531903100214517,-0.5651986451310279,AS51 02-18-16 P4400 Index,2015-12-16,-23
2016-01-11,25.0,29.0,26.4,886.0,put,2016-02-18,4400,AS51,4932.237,2016-01-11,0.295118991522223,-0.11133476039710502,0.0004033003944838862,3.014424498874831,-1.2106516405592829,-0.5991813187790678,AS51 02-18-16 P4400 Index,2015-12-16,-26
2016-01-12,17.0,25.0,23.7,926.0,put,2016-02-18,4400,AS51,4925.1320000000005,2016-01-12,0.28731783803648947,-0.1055761794026454,0.00040468272913509926,2.8590507796784443,-1.1481160853045458,-0.551124244539925,AS51 02-18-16 P4400 Index,2015-12-16,-27
2016-01-13,11.0,16.0,13.7,938.0,put,2016-02-18,4400,AS51,4987.44,2016-01-13,0.2728634345966026,-0.06998491673036748,0.00031378163909888006,2.1005734557162152,-0.8217101155851811,-0.35777645565800953,AS51 02-18-16 P4400 Index,2015-12-16,-28
2016-01-14,19.0,25.0,22.3,1187.0,put,2016-02-18,4400,AS51,4909.383,2016-01-14,0.28463916736728667,-0.103933712683455,0.0004166225189057293,2.740730983219239,-1.1518306097139939,-0.5106647692089409,AS51 02-18-16 P4400 Index,2015-12-16,-29
2016-01-15,,27.0,23.8,1197.0,put,2016-02-18,4400,AS51,4892.8009999999995,2016-01-15,0.2879351266879172,-0.11023723187185859,0.00043747235240522355,2.808965589161202,-1.2289078452482196,-0.5245956302343919,AS51 02-18-16 P4400 Index,2015-12-16,-30
2016-01-18,,27.0,24.5,1209.0,put,2016-02-18,4400,AS51,4858.702,2016-01-18,0.2903664285044195,-0.11724452446824664,0.0004780833037554387,2.783295615890314,-1.3452536899088146,-0.5046258183893284,AS51 02-18-16 P4400 Index,2015-12-16,-33
2016-01-19,,21.0,20.1,1193.0,put,2016-02-18,4400,AS51,4903.069,2016-01-19,0.2967632041190148,-0.09843960642416819,0.00041548544779786676,2.4362972175212754,-1.2404064223768068,-0.4132242596963341,AS51 02-18-16 P4400 Index,2015-12-16,-34
2016-01-20,,27.0,27.0,1219.0,put,2016-02-18,4400,AS51,4841.526,2016-01-20,0.30199635373668127,-0.12663644842977959,0.0005034889372412376,2.83179168565534,-1.5193658080142154,-0.5085834539997992,AS51 02-18-16 P4400 Index,2015-12-16,-35
2016-01-21,,23.0,21.3,1309.0,put,2016-02-18,4400,AS51,4864.004,2016-01-21,0.29584585453752693,-0.10734494698027545,0.0004631243960247833,2.4866585826292966,-1.3520092487042759,-0.4168749326512805,AS51 02-18-16 P4400 Index,2015-12-16,-36
2016-01-22,,15.0,13.7,1440.0,put,2016-02-18,4400,AS51,4915.9529999999995,2016-01-22,0.28837357683500175,-0.0765333876443612,0.0003725431949714057,1.9205182694986456,-1.0532946305071287,-0.28844472569705276,AS51 02-18-16 P4400 Index,2015-12-16,-37
2016-01-25,,8.0,6.7,1379.0,put,2016-02-18,4400,AS51,5006.564,2016-01-25,0.2946240446441747,-0.04229455159837907,0.00023823454863432103,1.1568334872870574,-0.7256970649260318,-0.1436386056516737,AS51 02-18-16 P4400 Index,2015-12-16,-40
2016-01-27,,8.0,7.2,1659.0,put,2016-02-18,4400,AS51,4946.441,2016-01-27,0.28893827573743974,-0.04808943160536401,0.00028476975197166667,1.2134291303453197,-0.8144087149772611,-0.1477143505618714,AS51 02-18-16 P4400 Index,2015-12-16,-42
2016-01-28,,6.0,5.8,1659.0,put,2016-02-18,4400,AS51,4976.164000000001,2016-01-28,0.2950012921167,-0.03977802654890978,0.00024351098807481734,1.0234303252479817,-0.7334764700307944,-0.11722141528159759,AS51 02-18-16 P4400 Index,2015-12-16,-43
2016-01-29,,6.0,3.6,1759.0,put,2016-02-18,4400,AS51,5005.524,2016-01-29,0.2882791264709253,-0.02722727038292585,0.00018575324620044277,0.7351667165298611,-0.5399286245876627,-0.07665027690752026,AS51 02-18-16 P4400 Index,2015-12-16,-44
2016-02-01,,9.0,1.6,1729.0,put,2016-02-18,4400,AS51,5043.589,2016-02-01,0.28982039087651457,-0.014110891747610427,0.00011386469556531228,0.39097902730573014,-0.33856094829325184,-0.033892661719820756,AS51 02-18-16 P4400 Index,2015-12-16,-47
2016-02-02,1.0,3.0,1.8,1829.0,put,2016-02-18,4400,AS51,4993.322,2016-02-02,0.28482862678769577,-0.016519878381401502,0.00013811602582110367,0.4299658602392385,-0.388836708529111,-0.03694863437114588,AS51 02-18-16 P4400 Index,2015-12-16,-48
2016-02-03,4.0,8.0,6.2,1814.0,put,2016-02-18,4400,AS51,4876.7570000000005,2016-02-03,0.3074190394913275,-0.04798886602551607,0.00032827894730321514,0.9863576563899367,-1.0280855509471922,-0.09872467327890322,AS51 02-18-16 P4400 Index,2015-12-16,-49
2016-02-04,1.0,3.0,2.3,1773.0,put,2016-02-18,4400,AS51,4980.359,2016-02-04,0.3107857024324282,-0.020212638013613796,0.00016112025956923685,0.47639550333505143,-0.5362488479161621,-0.039493882493912606,AS51 02-18-16 P4400 Index,2015-12-16,-50
2016-02-05,1.0,3.0,2.0,1729.0,put,2016-02-18,4400,AS51,4976.1759999999995,2016-02-05,0.31403650450633697,-0.018303739133199458,0.00015222315713042827,0.42160214534945745,-0.5159913609308889,-0.0331527166028368,AS51 02-18-16 P4400 Index,2015-12-16,-51
2016-02-08,1.0,1.0,1.0,2924.0,put,2016-02-18,4400,AS51,4975.393,2016-02-08,0.32487548029077523,-0.010757003492278042,0.00010614317134472327,0.23386805891384818,-0.38387439748346347,-0.014937073938755003,AS51 02-18-16 P4400 Index,2015-12-16,-54
2016-02-09,4.0,6.0,4.8,2829.0,put,2016-02-18,4400,AS51,4832.076,2016-02-09,0.35115281758693967,-0.04321151464122329,0.00034423072194015463,0.6959258087721242,-1.3731476283154322,-0.052668819325850234,AS51 02-18-16 P4400 Index,2015-12-16,-55
2016-02-10,5.0,8.0,5.4,2740.0,put,2016-02-18,4400,AS51,4775.68,2016-02-10,0.3432019081224309,-0.051917247865688604,0.0004378705304321319,0.7512127855414965,-1.6297819028502338,-0.05552661091226559,AS51 02-18-16 P4400 Index,2015-12-16,-56
2016-02-11,1.0,4.0,2.3,2732.0,put,2016-02-18,4400,AS51,4821.077,2016-02-11,0.34210416253856,-0.02606785880453886,0.00026496761359757955,0.4040587017843031,-0.9967167148411328,-0.024543180319251196,AS51 02-18-16 P4400 Index,2015-12-16,-57
2016-02-12,2.0,7.0,3.9,3432.0,put,2016-02-18,4400,AS51,4765.346,2016-02-12,0.363814878444025,-0.0423523323752149,0.00040600519734706233,0.5513905430436102,-1.6867195901055865,-0.03381756454929875,AS51 02-18-16 P4400 Index,2015-12-16,-58
2016-02-15,,2.0,0.3,3428.0,put,2016-02-18,4400,AS51,4843.46,2016-02-15,0.41480967977946087,-0.005139050756027571,8.134505976318728e-05,0.06506087353519795,-0.4516589516436358,-0.002070475625325147,AS51 02-18-16 P4400 Index,2015-12-16,-61
2016-02-16,,1.0,,3428.0,put,2016-02-18,4400,AS51,4910.037,2016-02-16,,,,,,,AS51 02-18-16 P4400 Index,2015-12-16,-62
2016-02-17,,2.0,,3428.0,put,2016-02-18,4400,AS51,4882.1,2016-02-17,,,,,,,AS51 02-18-16 P4400 Index,2015-12-16,-63
2015-10-16,520.0,554.0,531.9,0.0,call,2016-01-21,4775,AS51,5268.209,2015-10-16,0.2354569439085333,0.7817112705679381,0.00044394274966538496,7.709803904928529,-0.5999567178556316,9.5307638369239,AS51 01-21-16 C4775 Index,2015-12-16,61
2015-10-19,527.0,560.0,521.5,0.0,call,2016-01-21,4775,AS51,5269.709,2015-10-19,0.2221993365046414,0.7979522330596244,0.00045540109837350457,7.2367752956913876,-0.5135060065860357,9.48621232952585,AS51 01-21-16 C4775 Index,2015-12-16,58
2015-10-20,490.0,524.0,497.0,0.0,call,2016-01-21,4775,AS51,5235.5740000000005,2015-10-20,0.22622706819371538,0.7797640905580229,0.0004782086180079159,7.555803492328859,-0.58757782416914,9.135689634939958,AS51 01-21-16 C4775 Index,2015-12-16,57
2015-10-21,457.0,488.0,515.6,0.0,call,2016-01-21,4775,AS51,5248.305,2015-10-21,0.23851535387214592,0.7767399014705072,0.0004589351060028986,7.599774661462681,-0.653283677666718,8.975590344932044,AS51 01-21-16 C4775 Index,2015-12-16,56
2015-10-22,469.0,504.0,508.0,0.0,call,2016-01-21,4775,AS51,5263.844,2015-10-22,0.21178863211336768,0.8093849845984854,0.00046853923697067894,6.854932128721911,-0.45233954010776917,9.355488844741469,AS51 01-21-16 C4775 Index,2015-12-16,55
2015-10-23,586.0,601.0,582.9,0.0,call,2016-01-21,4775,AS51,5351.565,2015-10-23,0.21601145930668444,0.8444471492504086,0.00039473413076664983,6.021334093601986,-0.35416998713002557,9.705732677946399,AS51 01-21-16 C4775 Index,2015-12-16,54
2015-10-26,581.0,631.0,588.8,0.0,call,2016-01-21,4775,AS51,5347.993,2015-10-26,0.2324912115063084,0.8317524239485689,0.00039537494089517214,6.26648102622234,-0.47393090949676087,9.199132445695017,AS51 01-21-16 C4775 Index,2015-12-16,51
2015-10-27,570.0,619.0,599.9,0.0,call,2016-01-21,4775,AS51,5346.151999999999,2015-10-27,0.2528468081204272,0.8149043321448508,0.00039069892163943716,6.652545897240495,-0.6209510812831872,8.851408453671718,AS51 01-21-16 C4775 Index,2015-12-16,50
2015-10-28,543.0,592.0,565.4,0.0,call,2016-01-21,4775,AS51,5335.223000000001,2015-10-28,0.21276998058372976,0.8486177606208792,0.0004068132111417327,5.737683875080807,-0.3498955683211404,9.226959576635776,AS51 01-21-16 C4775 Index,2015-12-16,49
2015-10-29,558.0,569.0,511.5,0.0,call,2016-01-21,4775,AS51,5266.857,2015-10-29,0.21833590866503833,0.8148052216651903,0.00046532096661521736,6.485855447346096,-0.49506042986452264,8.699091977275732,AS51 01-21-16 C4775 Index,2015-12-16,48
2015-10-30,462.0,497.0,511.0,0.0,call,2016-01-21,4775,AS51,5239.439,2015-10-30,0.25014770306397593,0.775896400510409,0.00046415173819158457,7.247885192277309,-0.7614070227271899,8.082294094407949,AS51 01-21-16 C4775 Index,2015-12-16,47
2015-11-02,464.0,498.0,421.4,0.0,call,2016-01-21,4775,AS51,5165.751,2015-11-02,0.20750419397739664,0.779317854848452,0.000573337494220422,6.958270092258125,-0.5789039475554413,7.899971480550675,AS51 01-21-16 C4775 Index,2015-12-16,44
2015-11-03,452.0,486.0,501.0,0.0,call,2016-01-21,4775,AS51,5239.215999999999,2015-11-03,0.24033331707650452,0.7896941803086418,0.0004769301082706119,6.809818781328984,-0.7000986162275683,7.870517599501747,AS51 01-21-16 C4775 Index,2015-12-16,43
2015-11-04,525.0,573.0,489.4,0.0,call,2016-01-21,4775,AS51,5242.293,2015-11-04,0.21988788417057342,0.8111503715038455,0.0004894301752929194,6.3202806264536955,-0.547025153659569,8.041239926838264,AS51 01-21-16 C4775 Index,2015-12-16,42
2015-11-05,435.0,469.0,461.0,0.0,call,2016-01-21,4775,AS51,5192.971,2015-11-05,0.23683481403362405,0.7727079262225813,0.0005191072678663711,6.994107568771691,-0.7511900179992381,7.4925216063147495,AS51 01-21-16 C4775 Index,2015-12-16,41
2015-11-06,447.0,482.0,490.1,0.0,call,2016-01-21,4775,AS51,5215.008,2015-11-06,0.2552418156216621,0.7708731507007367,0.00048528481323170105,7.014217224913018,-0.8514601995151896,7.3501570750576875,AS51 01-21-16 C4775 Index,2015-12-16,40
2015-11-09,431.0,465.0,403.3,0.0,call,2016-01-21,4775,AS51,5119.494000000001,2015-11-09,0.2383429692791746,0.7371794091657308,0.0005845566858873407,7.303197576912552,-0.8885591670394417,6.741371124295009,AS51 01-21-16 C4775 Index,2015-12-16,37
2015-11-10,355.0,389.0,372.3,0.0,call,2016-01-21,4775,AS51,5099.233,2015-11-10,0.21733369594581162,0.7427973186297786,0.0006406906398790128,7.142081311171266,-0.7747026320745992,6.737220689362486,AS51 01-21-16 C4775 Index,2015-12-16,36
2015-11-11,371.0,406.0,408.4,0.0,call,2016-01-21,4775,AS51,5122.624,2015-11-11,0.24470832556277283,0.7374474101607957,0.0005770018722733754,7.207363262471672,-0.9378440398510249,6.553914299834386,AS51 01-21-16 C4775 Index,2015-12-16,35
2015-11-12,372.0,384.0,411.8,0.0,call,2016-01-21,4775,AS51,5125.692,2015-11-12,0.24761217930630577,0.7387006655645997,0.0005726461665539679,7.144445836418104,-0.958591492635999,6.471743737850412,AS51 01-21-16 C4775 Index,2015-12-16,34
2015-11-13,330.0,351.0,338.4,0.0,call,2016-01-21,4775,AS51,5051.255,2015-11-13,0.2221731805716653,0.7118526261567089,0.0006864727105228656,7.356474308590874,-0.897218747064375,6.157728505821019,AS51 01-21-16 C4775 Index,2015-12-16,33
2015-11-16,290.0,312.0,307.9,0.0,call,2016-01-21,4775,AS51,5003.818,2015-11-16,0.22938824796035737,0.6780126633395682,0.0007233273946513785,7.512079216240484,-1.0350683382241428,5.577907670056635,AS51 01-21-16 C4775 Index,2015-12-16,30
2015-11-17,324.0,359.0,400.3,0.0,call,2016-01-21,4775,AS51,5118.2429999999995,2015-11-17,0.24600045223009478,0.743675063268879,0.0005937298218596534,6.8137636202587855,-0.9834068785355203,6.0654967026104725,AS51 01-21-16 C4775 Index,2015-12-16,29
